Sentence,Token,Filename
6,MONTHLY,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
6,BASIS:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
7,0,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
8,Rogers,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
8,Prepaid,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
8,Port-Outs,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
9,0,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
10,Fido,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
10,Prepaid,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
10,Port-Outs,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
11,150,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
12,Chatr,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
12,Prepaid,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
12,Port-Outs,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
13,PREPAID,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
13,PORT-OUT,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
13,QUESTIONNAIRE,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
14,INTRO:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,Good,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,"morning/afternoon/evening,",2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,may,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,I,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,please,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,speak,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,to,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,<insert,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,first,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,name,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,from,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
15,database>?,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,(IF,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,NOT,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,THERE,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,OR,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,NOT,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,AVAILABLE,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,INTERVIEWER,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,SHOULD,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,ASK,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,FOR,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,A,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,BETTER,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,TIME,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,/,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,NUMBER,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,TO,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,CALL,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,THEM,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,BACK,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
16,ON),2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,Hello,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,[INSERT,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,FIRST,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,"NAME],",2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,my,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,name,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,is:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,________,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,and,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,I'm,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,calling,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,on,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,behalf,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,of,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,<HSource:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,Rogers,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,Wireless,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,/,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,Fido/Chatr>.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,<HSource:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,Rogers,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,Wireless,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,/,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,Fido/Chatr>,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,has,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,asked,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,us,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,to,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,conduct,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,a,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,short,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,survey,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,in,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,order,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,to,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,better,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,understand,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,the,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,perceptions,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,of,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,its,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,former,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,customers.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,It,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,will,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,only,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,take,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,about,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,10,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,minutes,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,of,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,your,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,time.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,I,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,want,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,to,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,assure,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,you,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,that,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,we,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,are,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,not,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,trying,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,to,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,sell,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,you,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
17,anything.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
18,SCREENER:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,S1.	To,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,"begin,",2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,please,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,tell,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,me,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,if,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,you,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,recently...,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,READ,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
19,LIST],2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,1.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,Cancelled,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,your,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,Rogers,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,Wireless,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,Prepaid,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,service,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,[HIDE,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,IF,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
20,HSOURCEâ‰ ROGERS],2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,2.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,Cancelled,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,your,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,Fido,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,Wireless,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,Prepaid,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,service,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,[HIDE,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,IF,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
21,HSOURCEâ‰ FIDO],2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,3.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,Cancelled,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,your,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,Chatr,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,Wireless,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,Prepaid,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,service,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,[HIDE,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,IF,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
22,HSOURCEâ‰ CHATR],2018 Wireless Prepaid Questionnaire - Jan30_clean.json
23,Yes,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
23,		1,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
24,No		2,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
25,Don't,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
25,know/not,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
25,applicable/refused,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
25,		3,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,IF,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,NO,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,OR,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,DON'T,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,KNOW,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,IN,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,S1,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,FOR,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,OPTION,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,"1,2",2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,OR,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,"3,",2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,ASK,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
26,S1a,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,S1a.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,Is,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,there,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,someone,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,in,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,your,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,household,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,who,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,recently,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,ended,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,their,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,<HSource:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,Rogers,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,Wireless,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,/,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,Fido/Chatr>,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,prepaid,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,service,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,that,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,we,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,can,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,talk,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
27,to?,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
28,DO,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
28,NOT,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
28,READ,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
29,Yes,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
30,No,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
30,[TERMINATE],2018 Wireless Prepaid Questionnaire - Jan30_clean.json
31,Don't,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
31,know,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
31,[TERMINATE],2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,TEXT,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,IF,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,S1a=YES:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,Can,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,I,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,please,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,speak,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,with,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,this,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,person?,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,French:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,Puis-je,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,parler,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,avec,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,cette,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
32,personne?,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
33,Do,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
33,not,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
33,read,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
34,Yes,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
34,[Continue,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
34,to,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
34,S2],2018 Wireless Prepaid Questionnaire - Jan30_clean.json
35,No,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
35,[THANK,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
35,AND,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
35,TERMINATE],2018 Wireless Prepaid Questionnaire - Jan30_clean.json
36,TERMINATE,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
36,DQ,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
36,TEXT:,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,Thank,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,you,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,for,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,your,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,interest,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,in,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,taking,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,this,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,survey.,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
37,However,2018 Wireless Prepaid Questionnaire - Jan30_clean.json
